symbol,raw_lattice_anchor_ts_utc,interval_code,sensitivity_mode,selection_status,selected_template_time_shift_days,effective_schedule_origin_ts_utc,extension_sequence_index,marker_set,marker_ratio,marker_code,marker_kind,expected_ts_utc,observed_candle_open_ts_utc,observed_price,marker_residual_hours,matched
BTC,2025-11-16T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,5.0,2025-11-21T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-12-17T17:05:16Z,2025-12-17T00:00:00Z,76899.0,0.0,True
BTC,2025-11-16T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,5.0,2025-11-21T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-12-24T23:28:19Z,2025-12-24T00:00:00Z,74721.0,0.0,True
BTC,2025-11-16T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,5.0,2025-11-21T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-01-14T23:28:19Z,2026-01-14T00:00:00Z,84147.0,0.0,True
BTC,2025-11-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,5.0,2025-11-21T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-12-17T17:05:16Z,2025-12-17T00:00:00Z,76899.0,0.0,True
BTC,2025-11-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,5.0,2025-11-21T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-12-24T23:28:19Z,2025-12-24T00:00:00Z,74721.0,0.0,True
BTC,2025-11-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,5.0,2025-11-21T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-01-14T23:28:19Z,2026-01-14T00:00:00Z,84147.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-03-08T17:05:16Z,2026-03-08T00:00:00Z,58836.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-15T23:28:19Z,2026-03-15T00:00:00Z,64065.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-04-05T23:28:19Z,2026-04-05T00:00:00Z,60049.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-03-08T17:05:16Z,2026-03-08T00:00:00Z,58836.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-15T23:28:19Z,2026-03-15T00:00:00Z,64065.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-04-05T23:28:19Z,2026-04-05T00:00:00Z,60049.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-03-08T17:05:16Z,2026-03-08T00:00:00Z,58836.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-15T23:28:19Z,2026-03-15T00:00:00Z,64065.0,0.0,True
BTC,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2026-02-10T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-04-05T23:28:19Z,2026-04-05T00:00:00Z,60049.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-05-20T17:05:16Z,2026-05-20T00:00:00Z,66993.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-05-27T23:28:19Z,2026-05-27T00:00:00Z,65314.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-06-17T23:28:19Z,2026-06-17T00:00:00Z,57283.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-05-20T17:05:16Z,2026-05-20T00:00:00Z,66993.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-05-27T23:28:19Z,2026-05-27T00:00:00Z,65314.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-06-17T23:28:19Z,2026-06-17T00:00:00Z,57283.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-05-20T17:05:16Z,2026-05-20T00:00:00Z,66993.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-05-27T23:28:19Z,2026-05-27T00:00:00Z,65314.0,0.0,True
BTC,2026-05-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2026-04-24T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-06-17T23:28:19Z,2026-06-17T00:00:00Z,57283.0,0.0,True
ETH,2025-01-05T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-06T17:05:16Z,2025-02-06T00:00:00Z,2761.1,0.0,True
ETH,2025-01-05T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-02-13T23:28:19Z,2025-02-13T00:00:00Z,2651.6,0.0,True
ETH,2025-01-05T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-06T23:28:19Z,2025-03-06T00:00:00Z,2147.3,0.0,True
ETH,2025-01-05T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-06T17:05:16Z,2025-02-06T00:00:00Z,2761.1,0.0,True
ETH,2025-01-05T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-02-13T23:28:19Z,2025-02-13T00:00:00Z,2651.6,0.0,True
ETH,2025-01-05T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-06T23:28:19Z,2025-03-06T00:00:00Z,2147.3,0.0,True
ETH,2025-01-05T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-06T17:05:16Z,2025-02-06T00:00:00Z,2761.1,0.0,True
ETH,2025-01-05T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-02-13T23:28:19Z,2025-02-13T00:00:00Z,2651.6,0.0,True
ETH,2025-01-05T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,6.0,2025-01-11T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-06T23:28:19Z,2025-03-06T00:00:00Z,2147.3,0.0,True
ETH,2025-01-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-22T17:05:16Z,2025-02-22T00:00:00Z,2675.1,0.0,True
ETH,2025-01-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-01T23:28:19Z,2025-03-01T00:00:00Z,2198.6,0.0,True
ETH,2025-01-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-22T23:28:19Z,2025-03-22T00:00:00Z,1854.0,0.0,True
ETH,2025-01-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-22T17:05:16Z,2025-02-22T00:00:00Z,2675.1,0.0,True
ETH,2025-01-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-01T23:28:19Z,2025-03-01T00:00:00Z,2198.6,0.0,True
ETH,2025-01-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-22T23:28:19Z,2025-03-22T00:00:00Z,1854.0,0.0,True
ETH,2025-01-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-02-22T17:05:16Z,2025-02-22T00:00:00Z,2675.1,0.0,True
ETH,2025-01-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-01T23:28:19Z,2025-03-01T00:00:00Z,2198.6,0.0,True
ETH,2025-01-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-01-27T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-03-22T23:28:19Z,2025-03-22T00:00:00Z,1854.0,0.0,True
ETH,2025-03-30T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-04T17:05:16Z,2025-05-04T00:00:00Z,1638.8,0.0,True
ETH,2025-03-30T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-11T23:28:19Z,2025-05-11T00:00:00Z,2315.2,0.0,True
ETH,2025-03-30T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-01T23:28:19Z,2025-06-01T00:00:00Z,2250.4,0.0,True
ETH,2025-03-30T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-04T17:05:16Z,2025-05-04T00:00:00Z,1638.8,0.0,True
ETH,2025-03-30T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-11T23:28:19Z,2025-05-11T00:00:00Z,2315.2,0.0,True
ETH,2025-03-30T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-01T23:28:19Z,2025-06-01T00:00:00Z,2250.4,0.0,True
ETH,2025-03-30T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-04T17:05:16Z,2025-05-04T00:00:00Z,1638.8,0.0,True
ETH,2025-03-30T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-11T23:28:19Z,2025-05-11T00:00:00Z,2315.2,0.0,True
ETH,2025-03-30T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,9.0,2025-04-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-01T23:28:19Z,2025-06-01T00:00:00Z,2250.4,0.0,True
ETH,2025-05-11T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-05T17:05:16Z,2025-06-05T00:00:00Z,2312.0,0.0,True
ETH,2025-05-11T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-12T23:28:19Z,2025-06-12T00:00:00Z,2420.5,0.0,True
ETH,2025-05-11T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-03T23:28:19Z,2025-07-03T00:00:00Z,2241.1,0.0,True
ETH,2025-05-11T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-05T17:05:16Z,2025-06-05T00:00:00Z,2312.0,0.0,True
ETH,2025-05-11T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-12T23:28:19Z,2025-06-12T00:00:00Z,2420.5,0.0,True
ETH,2025-05-11T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-03T23:28:19Z,2025-07-03T00:00:00Z,2241.1,0.0,True
ETH,2025-05-11T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-05T17:05:16Z,2025-06-05T00:00:00Z,2312.0,0.0,True
ETH,2025-05-11T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-12T23:28:19Z,2025-06-12T00:00:00Z,2420.5,0.0,True
ETH,2025-05-11T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-1.0,2025-05-10T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-03T23:28:19Z,2025-07-03T00:00:00Z,2241.1,0.0,True
ETH,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,2213.9,0.0,True
ETH,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,2125.0,0.0,True
ETH,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,2940.5,0.0,True
ETH,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,2213.9,0.0,True
ETH,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,2125.0,0.0,True
ETH,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,2940.5,0.0,True
ETH,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,2213.9,0.0,True
ETH,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,2125.0,0.0,True
ETH,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,2940.5,0.0,True
ETH,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-02T17:05:16Z,2025-08-02T00:00:00Z,3055.5,0.0,True
ETH,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-09T23:28:19Z,2025-08-09T00:00:00Z,3698.5,0.0,True
ETH,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-30T23:28:19Z,2025-08-30T00:00:00Z,3783.3,0.0,True
ETH,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-02T17:05:16Z,2025-08-02T00:00:00Z,3055.5,0.0,True
ETH,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-09T23:28:19Z,2025-08-09T00:00:00Z,3698.5,0.0,True
ETH,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-30T23:28:19Z,2025-08-30T00:00:00Z,3783.3,0.0,True
ETH,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-02T17:05:16Z,2025-08-02T00:00:00Z,3055.5,0.0,True
ETH,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-09T23:28:19Z,2025-08-09T00:00:00Z,3698.5,0.0,True
ETH,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-6.0,2025-07-07T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-30T23:28:19Z,2025-08-30T00:00:00Z,3783.3,0.0,True
ETH,2025-08-24T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-09-20T17:05:16Z,2025-09-20T00:00:00Z,3843.3,0.0,True
ETH,2025-08-24T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-09-27T23:28:19Z,2025-09-27T00:00:00Z,3457.5,0.0,True
ETH,2025-08-24T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-10-18T23:28:19Z,2025-10-18T00:00:00Z,3375.0,0.0,True
ETH,2025-08-24T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-09-20T17:05:16Z,2025-09-20T00:00:00Z,3843.3,0.0,True
ETH,2025-08-24T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-09-27T23:28:19Z,2025-09-27T00:00:00Z,3457.5,0.0,True
ETH,2025-08-24T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-10-18T23:28:19Z,2025-10-18T00:00:00Z,3375.0,0.0,True
ETH,2025-08-24T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-09-20T17:05:16Z,2025-09-20T00:00:00Z,3843.3,0.0,True
ETH,2025-08-24T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-09-27T23:28:19Z,2025-09-27T00:00:00Z,3457.5,0.0,True
ETH,2025-08-24T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-10-18T23:28:19Z,2025-10-18T00:00:00Z,3375.0,0.0,True
ETH,2025-09-14T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-10-12T17:05:16Z,2025-10-12T00:00:00Z,3655.0,0.0,True
ETH,2025-09-14T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-10-19T23:28:19Z,2025-10-19T00:00:00Z,3461.8,0.0,True
ETH,2025-09-14T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-11-09T23:28:19Z,2025-11-09T00:00:00Z,3133.5,0.0,True
ETH,2025-09-14T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-10-12T17:05:16Z,2025-10-12T00:00:00Z,3655.0,0.0,True
ETH,2025-09-14T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-10-19T23:28:19Z,2025-10-19T00:00:00Z,3461.8,0.0,True
ETH,2025-09-14T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-11-09T23:28:19Z,2025-11-09T00:00:00Z,3133.5,0.0,True
ETH,2025-09-14T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-10-12T17:05:16Z,2025-10-12T00:00:00Z,3655.0,0.0,True
ETH,2025-09-14T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-10-19T23:28:19Z,2025-10-19T00:00:00Z,3461.8,0.0,True
ETH,2025-09-14T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-11-09T23:28:19Z,2025-11-09T00:00:00Z,3133.5,0.0,True
ETH,2025-10-05T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,0.0,2025-10-05T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-10-31T17:05:16Z,2025-10-31T00:00:00Z,3384.6,0.0,True
ETH,2025-10-05T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,0.0,2025-10-05T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-07T23:28:19Z,2025-11-07T00:00:00Z,3001.95,0.0,True
ETH,2025-10-05T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,0.0,2025-10-05T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-11-28T23:28:19Z,2025-11-28T00:00:00Z,2680.0,0.0,True
ETH,2025-10-05T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,0.0,2025-10-05T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-10-31T17:05:16Z,2025-10-31T00:00:00Z,3384.6,0.0,True
ETH,2025-10-05T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,0.0,2025-10-05T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-07T23:28:19Z,2025-11-07T00:00:00Z,3001.95,0.0,True
ETH,2025-10-05T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,0.0,2025-10-05T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-11-28T23:28:19Z,2025-11-28T00:00:00Z,2680.0,0.0,True
